epoch,accuracy,loss,lr,top3_accuracy,top5_accuracy,val_accuracy,val_loss,val_top3_accuracy,val_top5_accuracy
101,0.40843,2.469834605178833,9.9856006e-05,0.59854,0.68028,0.49410000443458557,1.8033430576324463,0.6779000163078308,0.7494999766349792
102,0.40981,2.467125283546448,9.9856006e-05,0.60089,0.68246,0.48820000886917114,2.3119630813598633,0.6753000020980835,0.7459999918937683
103,0.4114,2.4702485766601563,9.9856006e-05,0.59831,0.67949,0.4941999912261963,2.468158721923828,0.6784999966621399,0.7491999864578247
104,0.41041,2.4671411154556275,9.9856006e-05,0.60005,0.68203,0.49390000104904175,2.3897955417633057,0.6777999997138977,0.7488999962806702
105,0.41406,2.453137017402649,9.9856006e-05,0.60188,0.68381,0.49160000681877136,2.7759432792663574,0.6765999794006348,0.7475000023841858
106,0.41116,2.454728847618103,9.9856006e-05,0.6004,0.68102,0.49149999022483826,2.2397046089172363,0.6764000058174133,0.7484999895095825
107,0.41087,2.4585307707214357,3.1554497e-05,0.59911,0.68114,0.4948999881744385,3.306000232696533,0.6777999997138977,0.7501999735832214
108,0.4121,2.4570538567733764,3.1554497e-05,0.60014,0.68247,0.4945000112056732,3.0583243370056152,0.6789000034332275,0.7494999766349792
109,0.41324,2.446721245765686,3.1554497e-05,0.60163,0.68317,0.4941999912261963,2.1764214038848877,0.6801000237464905,0.7498999834060669
110,0.41282,2.4565191020202635,3.1554497e-05,0.60244,0.68231,0.4925000071525574,2.0543251037597656,0.6791999936103821,0.7491999864578247
111,0.41109,2.4492147163009643,3.1554497e-05,0.60274,0.68455,0.4941999912261963,1.6414260864257812,0.6789000034332275,0.7491999864578247
112,0.41143,2.4519684554672243,3.1554497e-05,0.60178,0.68261,0.49399998784065247,2.7143404483795166,0.6796000003814697,0.7506999969482422
113,0.4166,2.432974081916809,9.971221e-06,0.60479,0.68659,0.49410000443458557,2.731224298477173,0.6786999702453613,0.7498999834060669
114,0.41488,2.4401001991653444,9.971221e-06,0.60364,0.68547,0.49540001153945923,1.8649320602416992,0.6797999739646912,0.7498000264167786
115,0.41514,2.443113320503235,9.971221e-06,0.6034,0.685,0.49480000138282776,1.148144245147705,0.6783000230789185,0.7504000067710876
116,0.41303,2.4509952478408814,9.971221e-06,0.60099,0.68219,0.4950000047683716,1.893542766571045,0.6784999966621399,0.7505999803543091
117,0.41749,2.441842438240051,9.971221e-06,0.60156,0.68412,0.49470001459121704,2.537315845489502,0.679099977016449,0.7513999938964844
118,0.41427,2.4466282424163817,9.971221e-06,0.60268,0.68339,0.49470001459121704,2.1044962406158447,0.680899977684021,0.7504000067710876
119,0.41528,2.4410371656799317,9.971221e-06,0.60384,0.68629,0.49480000138282776,1.238480806350708,0.6780999898910522,0.7512000203132629
120,0.41338,2.440498208694458,3.1509057e-06,0.60418,0.6861,0.49399998784065247,1.726166009902954,0.6797000169754028,0.7523000240325928
121,0.4163,2.444024271888733,3.1509057e-06,0.60421,0.68488,0.49399998784065247,3.118039608001709,0.6794999837875366,0.7495999932289124
122,0.41705,2.434300694503784,3.1509057e-06,0.6051,0.68701,0.4950999915599823,1.862618327140808,0.6791999936103821,0.7505000233650208
123,0.4166,2.435316626853943,3.1509057e-06,0.60403,0.68538,0.4941999912261963,1.2703182697296143,0.6797000169754028,0.7513999938964844
124,0.41706,2.440675637626648,3.1509057e-06,0.60477,0.68547,0.4943000078201294,1.2891137599945068,0.6790000200271606,0.7501000165939331
